id,channel_id,counter_edge_id,from_node_id,to_node_id,balance(millisat),fee_base(millisat),fee_proportional,min_htlc(millisat),timelock
33521,16760,33520,3977,836,719863,1000,1,1000,40

33522,16761,33523,2708,1287,839891,1000,1,1000,40

33523,16761,33522,1287,2708,114599,1000,1,1000,40

33524,16762,33525,1287,971,331624,1000,1,1,40

33525,16762,33524,971,1287,624954,1000,100,1000,144

33526,16763,33527,1417,1148,335574,1000,1,1000,40

33527,16763,33526,1148,1417,606096,0,4000,1000,30

33528,16764,33529,1287,1450,1019996,1000,1,1,40

33529,16764,33528,1450,1287,85338,0,4000,1000,30

33530,16765,33531,1459,154,449194,1000,1,1,40

33531,16765,33530,154,1459,470833,1000,1,1000,40

33532,16766,33533,2598,3839,916353,1000,1,1000,40

33533,16766,33532,3839,2598,126915,2000,100,1000,144

33534,16767,33535,1287,2467,690167,1000,1,1,40

33535,16767,33534,2467,1287,362737,0,4000,1000,30

33536,16768,33537,1287,575,186436,1000,1,0,40

33537,16768,33536,575,1287,755896,1000,10,1000,14

33538,16769,33539,1369,1287,263521,0,4000,1000,30

33539,16769,33538,1287,1369,558372,1000,1,1,40

33540,16770,33541,1287,1207,1120513,1000,1,1,40

33541,16770,33540,1207,1287,273529,0,4000,1000,30

33542,16771,33543,1287,730,19424,1000,1,1000,40

33543,16771,33542,730,1287,1015350,0,0,0,0

33544,16772,33545,1148,1287,658529,0,4000,1000,30

33545,16772,33544,1287,1148,109603,1000,1,1,40

33546,16773,33547,1132,3784,228700,5000,500,1000,40

33547,16773,33546,3784,1132,747036,0,0,0,0

33548,16774,33549,1287,1450,137367,1000,1,1,40

33549,16774,33548,1450,1287,1020354,0,1000,1000,30

33550,16775,33551,1443,154,86083,0,1,1,144

33551,16775,33550,154,1443,945207,900,1,1000,40

33552,16776,33553,1132,154,1115315,5000,500,1,40

33553,16776,33552,154,1132,61620,1000,1,10000,40

33554,16777,33555,4024,1136,794690,0,0,0,0

33555,16777,33554,1136,4024,397749,0,4000,1000,30

33556,16778,33557,836,4024,517434,1000,1,1000,40

33557,16778,33556,4024,836,373360,0,0,0,0

33558,16779,33559,4024,1459,143228,0,0,0,0

33559,16779,33558,1459,4024,684950,1000,1,1000,40

33560,16780,33561,4029,167,72740,1000,1,1000,40

33561,16780,33560,167,4029,923170,0,0,0,0

33562,16781,33563,1170,3993,282117,42,82,1000,42

33563,16781,33562,3993,1170,902981,1000,1,1000,40

33564,16782,33565,1425,2139,127453,1000,1,1000,40

33565,16782,33564,2139,1425,714750,1000,1,1000,40

33566,16783,33567,2139,3029,234575,1000,1,1000,40

33567,16783,33566,3029,2139,842613,1000,1,1000,40

33568,16784,33569,1124,3765,956853,1000,1,1000,40

33569,16784,33568,3765,1124,227107,999,999,1,14

33570,16785,33571,4055,2758,897846,1000,1,1000,40

33571,16785,33570,2758,4055,224678,1000,1,1000,40

33572,16786,33573,1453,1344,697444,1000,1,1,40

33573,16786,33572,1344,1453,299018,1000,1,1000,40

33574,16787,33575,1425,4021,276700,1000,1,0,40

33575,16787,33574,4021,1425,773696,1000,10,1000,14

33576,16788,33577,2094,1344,1014535,0,0,1,15

33577,16788,33576,1344,2094,5491,1000,1,1000,40

33578,16789,33579,1452,1116,322305,1000,1,1,40

33579,16789,33578,1116,1452,809233,1000,1,1000,40

33580,16790,33581,4045,1438,130999,1000,10,1000,4

33581,16790,33580,1438,4045,655408,1,19,1,40

33582,16791,33583,1438,4032,228086,1,19,1000,40

33583,16791,33582,4032,1438,451222,0,0,0,0

33584,16792,33585,1180,4032,251002,1000,1,1000,144

33585,16792,33584,4032,1180,859499,0,0,0,0

33586,16793,33587,4032,1270,925611,0,0,0,0

33587,16793,33586,1270,4032,37736,1000,1000,1000,30

33588,16794,33589,1237,4032,100410,1000,23,1000,40

33589,16794,33588,4032,1237,1231045,0,0,0,0

33590,16795,33591,1299,4044,5375,0,1000,1000,30

33591,16795,33590,4044,1299,1500129,1000,1000,1000,40

33592,16796,33593,1444,2330,747162,0,1000,0,40

33593,16796,33592,2330,1444,275772,850,10,1000,14

33594,16797,33595,1453,4021,830048,1000,1,0,40

33595,16797,33594,4021,1453,593740,1000,10,1000,14

33596,16798,33597,4032,1209,1004652,0,0,0,0

33597,16798,33596,1209,4032,224636,1000,1,1000,40

33598,16799,33599,2927,4032,197400,1000,1,1000,40

33599,16799,33598,4032,2927,848794,0,0,0,0

33600,16800,33601,4032,993,555879,0,0,0,0

33601,16800,33600,993,4032,487817,1000,1,1000,40

33602,16801,33603,836,4032,781643,1000,1,1000,40

33603,16801,33602,4032,836,365763,0,0,0,0

33604,16802,33605,4032,2010,281864,0,0,0,0

33605,16802,33604,2010,4032,575925,1000,1,1000,40

33606,16803,33607,4012,4032,147574,1000,150,1000,40

33607,16803,33606,4032,4012,647068,0,0,0,0

33608,16804,33609,1425,672,487628,1000,1,1000,40

33609,16804,33608,672,1425,223010,0,0,0,0

33610,16805,33611,2463,4032,470094,1000,1,1000,40

33611,16805,33610,4032,2463,297272,0,0,0,0

33612,16806,33613,1340,4032,168967,1000,1,1000,40

33613,16806,33612,4032,1340,808148,0,0,0,0

33614,16807,33615,1118,4032,1085378,100,10,1000,40

33615,16807,33614,4032,1118,298118,0,0,0,0

33616,16808,33617,1308,4035,618734,0,4000,1000,30

33617,16808,33616,4035,1308,304868,1000,1,1,40

33618,16809,33619,4032,2052,19035,0,0,0,0

33619,16809,33618,2052,4032,1416072,1000,1,1000,40

33620,16810,33621,3079,4032,454292,1000,1,1000,40

33621,16810,33620,4032,3079,452148,0,0,0,0

33622,16811,33623,2708,4035,133404,1000,1,1000,40

33623,16811,33622,4035,2708,722927,1000,1,1000,40

33624,16812,33625,1425,4035,186202,1000,1,1000,40

33625,16812,33624,4035,1425,904926,1000,1,1000,40

33626,16813,33627,2391,1374,531974,1000,1,1000,40

33627,16813,33626,1374,2391,481823,3,101,1000,144

33628,16814,33629,1692,3298,790158,0,100,1000,40

33629,16814,33628,3298,1692,230161,1000,1,1000,40

33630,16815,33631,3298,1177,53469,1000,1,100,40

33631,16815,33630,1177,3298,1033728,0,0,0,0

33632,16816,33633,2610,3839,200117,1000,1000,1000,14

33633,16816,33632,3839,2610,930078,2000,100,0,144

33634,16817,33635,3217,1465,284791,1000,1,1,40

33635,16817,33634,1465,3217,667276,2000,100,1000,200

33636,16818,33637,1157,3013,246850,1000,1,1000,40

33637,16818,33636,3013,1157,525525,1000,1,1000,40

33638,16819,33639,3013,1366,679064,1000,1,1000,40

33639,16819,33638,1366,3013,95309,0,0,0,0

33640,16820,33641,1669,2034,278108,1000,500,1000,40

33641,16820,33640,2034,1669,693238,849,489,1,40

33642,16821,33643,4045,1453,29316,1000,10,1000,4

33643,16821,33642,1453,4045,794960,1000,1,1,40

33644,16822,33645,3980,1443,625445,498,9,1000,144

33645,16822,33644,1443,3980,300666,0,1,1,144

33646,16823,33647,3980,1455,812762,498,9,1000,144

33647,16823,33646,1455,3980,294362,0,1000,1000,9

33648,16824,33649,3980,1415,400964,498,9,1000,144

33649,16824,33648,1415,3980,366268,1000,1,1,40

33650,16825,33651,1455,3972,794305,0,1000,1000,9

33651,16825,33650,3972,1455,41389,490,9,1,144

33652,16826,33653,1770,1455,1210082,1,1,1000,144

33653,16826,33652,1455,1770,10029,0,1000,1000,9

33654,16827,33655,3979,4017,699514,1000,1,1000,40

33655,16827,33654,4017,3979,98765,1000,1,1000,40

33656,16828,33657,332,1459,1079074,1000,1,1000,40

33657,16828,33656,1459,332,54316,1000,1,1,40

33658,16829,33659,1267,2038,120771,0,4000,1000,30

33659,16829,33658,2038,1267,897801,1000,1,1,40

33660,16830,33661,1455,3217,348678,0,0,1000,9

33661,16830,33660,3217,1455,682492,1000,1,1,40

33662,16831,33663,2855,1455,152211,0,154,1,40

33663,16831,33662,1455,2855,1019681,0,0,1000,9

33664,16832,33665,2855,971,188145,0,356,1,40

33665,16832,33664,971,2855,844325,1000,100,1000,144

33666,16833,33667,3298,1374,12806,1000,1,1000,40

33667,16833,33666,1374,3298,1182214,3,101,1000,144

33668,16834,33669,3839,1270,735371,2000,100,1000,144

33669,16834,33668,1270,3839,150302,1000,1000,1000,30

33670,16835,33671,4048,1164,758941,500,1,1000,40

33671,16835,33670,1164,4048,219587,302,1999,1000,30

33672,16836,33673,4056,1270,709924,0,0,0,0

33673,16836,33672,1270,4056,358586,1000,1000,1000,30

33674,16837,33675,1316,3765,513037,1000,1,0,144

33675,16837,33674,3765,1316,592736,999,999,1000,14

33676,16838,33677,1424,2038,386734,0,1000,1000,30

33677,16838,33676,2038,1424,270485,1000,1,1,40

33678,16839,33679,1453,3980,370402,1000,1,1,40

33679,16839,33678,3980,1453,591879,498,9,1000,144

33680,16840,33681,1453,3972,586650,1000,1,0,40

33681,16840,33680,3972,1453,754830,490,9,1000,144

33682,16841,33683,3980,1394,676903,498,9,1000,144

33683,16841,33682,1394,3980,166639,1,1,1,40

33684,16842,33685,3980,1357,573509,498,9,1000,144

33685,16842,33684,1357,3980,717889,10000,5000,1,144

33686,16843,33687,3980,1218,772048,498,9,1000,144

33687,16843,33686,1218,3980,418056,1000,1,1,120

33688,16844,33689,3980,1374,22700,498,9,1000,144

33689,16844,33688,1374,3980,672368,3,101,1,144

33690,16845,33691,1394,3972,80313,1,1,0,40

33691,16845,33690,3972,1394,755115,490,9,1,144

33692,16846,33693,797,3765,805686,1000,1,0,40

33693,16846,33692,3765,797,54023,999,999,1000,14

33694,16847,33695,2046,1459,72947,1000,1,1000,40

33695,16847,33694,1459,2046,906256,1000,1,1,40

33696,16848,33697,800,4050,262464,1000,1,1000,40

33697,16848,33696,4050,800,776077,0,0,0,0

33698,16849,33699,3103,3298,517630,1000,1,1000,40

33699,16849,33698,3298,3103,305090,1000,1,1000,40

33700,16850,33701,2017,3832,227863,1,1,1000,35

33701,16850,33700,3832,2017,715201,1000,1,1000,40

33702,16851,33703,2685,3298,242495,500,1,1000,40

33703,16851,33702,3298,2685,770901,1000,1,1000,40

33704,16852,33705,1014,1132,73011,800,1,10000,40

33705,16852,33704,1132,1014,1211317,5000,500,1000,40

33706,16853,33707,2872,3298,110524,1000,1,1000,40

33707,16853,33706,3298,2872,908898,1000,1,1000,40

33708,16854,33709,1634,3298,203629,1000,1,1000,40

33709,16854,33708,3298,1634,739534,1000,1,1,40

33710,16855,33711,2397,3298,491974,1000,1,1000,40

33711,16855,33710,3298,2397,386223,1000,1,1000,40

33712,16856,33713,3298,744,868457,1000,1,1000,40

33713,16856,33712,744,3298,69535,0,100,1000,10

33714,16857,33715,3848,4052,1084102,1000,1,1000,40

33715,16857,33714,4052,3848,68403,1000,1,1000,40

33716,16858,33717,1270,985,869613,1000,1000,1000,30

33717,16858,33716,985,1270,271167,1000,535,1000,40

33718,16859,33719,2467,3052,252810,0,4000,1000,30

33719,16859,33718,3052,2467,787937,1000,1,1,40

33720,16860,33721,3793,3052,707466,1000,1,1000,40

33721,16860,33720,3052,3793,191318,1000,1,1000,40

33722,16861,33723,2034,3052,681345,849,489,1000,40

33723,16861,33722,3052,2034,159906,1000,1,1000,40

33724,16862,33725,2468,3052,7160,0,4000,1000,30

33725,16862,33724,3052,2468,747988,1000,1,1,40

33726,16863,33727,1455,4057,515830,0,1000,1000,9

33727,16863,33726,4057,1455,715188,1000,1,1000,40

33728,16864,33729,1164,3052,526398,0,4000,1000,30

33729,16864,33728,3052,1164,758689,1000,1,1,40

33730,16865,33731,1544,1710,74657,300,3,0,14

33731,16865,33730,1710,1544,891835,1999,299,0,14

33732,16866,33733,2468,3052,2501,0,1000,1000,30

33733,16866,33732,3052,2468,1374236,1000,1,1,40

33734,16867,33735,1931,698,44107,1000,100,1000,40

33735,16867,33734,698,1931,1214408,100,1,1000,144

33736,16868,33737,698,3029,260069,100,1,1000,144

33737,16868,33736,3029,698,762413,1000,1,1000,40

33738,16869,33739,746,1374,206977,1000,1,1000,40

33739,16869,33738,1374,746,876027,3,101,1000,144

33740,16870,33741,1164,3052,637159,0,1000,1000,30

33741,16870,33740,3052,1164,472075,1000,1,1,40

33742,16871,33743,2855,1710,102262,0,0,1000,40

33743,16871,33742,1710,2855,722000,1999,299,1000,14

33744,16872,33745,1708,4065,539859,1,10,0,14

33745,16872,33744,4065,1708,344817,1000,10,0,14

33746,16873,33747,1136,3988,235182,0,4000,1000,30

33747,16873,33746,3988,1136,1051871,900,80,1,144

33748,16874,33749,1132,4060,72484,5000,500,1000,40

33749,16874,33748,4060,1132,1041772,0,0,0,0

33750,16875,33751,912,3298,966618,1000,1,1000,40

33751,16875,33750,3298,912,29179,1000,1,1000,40

33752,16876,33753,3298,1005,392030,1000,1,1,40

33753,16876,33752,1005,3298,327547,1000,1,1000,40

33754,16877,33755,1635,3298,448689,1000,1,1000,40

33755,16877,33754,3298,1635,106862,1000,1,1000,40

33756,16878,33757,1710,2017,902855,1999,299,1,14

33757,16878,33756,2017,1710,451681,1,1,1000,35

33758,16879,33759,985,1310,475876,1000,535,1000,40

33759,16879,33758,1310,985,211297,800,1999,1000,30

33760,16880,33761,4012,3298,1013425,1000,150,1000,40

33761,16880,33760,3298,4012,126661,1000,1,1000,40

33762,16881,33763,3964,3298,231625,1000,1,1000,40

33763,16881,33762,3298,3964,737298,1000,1,1000,40

33764,16882,33765,2468,985,1031754,0,1000,1000,30

33765,16882,33764,985,2468,11485,1000,500,1000,40

33766,16883,33767,662,3298,564841,1000,1,1000,40

33767,16883,33766,3298,662,604141,1000,1,1000,40

33768,16884,33769,3298,3183,991865,1000,1,1000,40

33769,16884,33768,3183,3298,155059,1000,1,1000,40

33770,16885,33771,3298,3106,15459,1000,1,1000,40

33771,16885,33770,3106,3298,863531,1000,1,1000,40

33772,16886,33773,2041,950,483348,1000,10,1,14

33773,16886,33772,950,2041,413566,0,10,1000,144

33774,16887,33775,3453,3298,716826,1000,1,1000,40

33775,16887,33774,3298,3453,541956,1000,1,1,40

33776,16888,33777,1224,3340,282209,1000,1,1000,40

33777,16888,33776,3340,1224,519273,1000,1,1000,40

33778,16889,33779,1453,4048,487853,1000,1,1,40

33779,16889,33778,4048,1453,269642,500,1,1000,40

33780,16890,33781,1358,2504,584459,0,0,1,29

33781,16890,33780,2504,1358,386146,1000,2500,1000,40

33782,16891,33783,4048,1415,931996,500,1,1000,40

33783,16891,33782,1415,4048,290316,1000,1,1,40

33784,16892,33785,2046,1415,88689,1000,1,1000,40

33785,16892,33784,1415,2046,861081,0,0,0,0

33786,16893,33787,2046,1421,71009,1000,1,1000,40

33787,16893,33786,1421,2046,1069597,1,5,1000,40

33788,16894,33789,2680,2046,413263,1000,10,1,14

33789,16894,33788,2046,2680,787012,1000,1,1000,40

33790,16895,33791,1357,3972,219521,10000,5000,0,144

33791,16895,33790,3972,1357,664747,490,9,1000,144

33792,16896,33793,4066,1443,75075,1000,1,1000,40

33793,16896,33792,1443,4066,1155040,0,1,1000,144

33794,16897,33795,1357,1424,791151,10000,5000,1000,144

33795,16897,33794,1424,1357,476822,0,1000,1000,30

33796,16898,33797,4066,1442,347612,1000,1,1,40

33797,16898,33796,1442,4066,574189,0,4000,1000,30

33798,16899,33799,182,2522,514487,490,10,1000,14

33799,16899,33798,2522,182,818502,1000,1,0,40

33800,16900,33801,1252,1983,506165,1000,1,1000,40

33801,16900,33800,1983,1252,250238,1000,1,1000,40

33802,16901,33803,3148,3298,613525,1000,1,1000,40

33803,16901,33802,3298,3148,689196,1000,1,1000,40

33804,16902,33805,1221,3298,472429,0,0,0,0

33805,16902,33804,3298,1221,324334,1000,1,1000,40

33806,16903,33807,4067,2708,721254,1000,1,1000,40

33807,16903,33806,2708,4067,327610,1000,1,1000,40

33808,16904,33809,3914,1164,518574,1000,1,1,40

33809,16904,33808,1164,3914,604135,0,4000,1000,30

33810,16905,33811,1148,3914,913794,0,4000,1000,30

33811,16905,33810,3914,1148,196131,1000,1,1,40

33812,16906,33813,1870,3115,494592,210,45,1000,14

33813,16906,33812,3115,1870,801456,3000,154,1000,39

33814,16907,33815,3298,1332,746455,1000,1,1,40

33815,16907,33814,1332,3298,512150,1000,1,1000,40

33816,16908,33817,836,3980,719834,1000,1,1,40

33817,16908,33816,3980,836,138209,498,9,1000,144

33818,16909,33819,3980,1302,528850,498,9,1000,144

33819,16909,33818,1302,3980,838462,1000,1,1000,40

33820,16910,33821,2076,3980,647903,1000,1,1,40

33821,16910,33820,3980,2076,308128,498,9,1000,144

33822,16911,33823,3980,2502,695723,498,9,1000,144

33823,16911,33822,2502,3980,417274,420,42,1,288

33824,16912,33825,3972,1415,676427,490,9,1000,144

33825,16912,33824,1415,3972,472845,1000,1,0,40

33826,16913,33827,3765,1421,738288,999,999,1,14

33827,16913,33826,1421,3765,7461,1,5,1000,40

33828,16914,33829,1635,1103,265400,1000,1,1000,40

33829,16914,33828,1103,1635,572093,1000,1,1000,40

33830,16915,33831,1316,1357,1115743,1000,1,1000,144

33831,16915,33830,1357,1316,91683,10000,5000,1000,144

33832,16916,33833,1438,3765,99295,1,19,0,40

33833,16916,33832,3765,1438,693782,999,999,0,14

33834,16917,33835,836,1770,725606,1000,1,1,40

33835,16917,33834,1770,836,566025,1,1,1000,144

33836,16918,33837,3988,1426,1128023,900,50,1,144

33837,16918,33836,1426,3988,11091,0,4000,1000,30

33838,16919,33839,3765,1326,24321,999,999,1,14

33839,16919,33838,1326,3765,883570,1000,1,1000,40

33840,16920,33841,3298,3563,606367,1000,1,1000,40

33841,16920,33840,3563,3298,494437,1000,1,1000,40

33842,16921,33843,3298,3481,972352,1000,1,1000,40

33843,16921,33842,3481,3298,115000,1000,1,1000,300

33844,16922,33845,3522,374,593208,1000,1,1,40

33845,16922,33844,374,3522,13098,1000,1,1000,40

33846,16923,33847,3855,1805,558512,1000,1,1000,40

33847,16923,33846,1805,3855,444823,1000,1,1000,40

33848,16924,33849,412,1805,453111,0,0,0,0

33849,16924,33848,1805,412,261959,1000,1,1000,40

33850,16925,33851,3298,2067,1063038,1000,1,1000,40

33851,16925,33850,2067,3298,108161,1000,1,1000,40

33852,16926,33853,3765,194,29234,999,999,0,14

33853,16926,33852,194,3765,839390,1000,10,0,14

33854,16927,33855,3765,1375,186045,999,999,1000,14

33855,16927,33854,1375,3765,476409,1000,250,0,144

33856,16928,33857,3070,1710,448962,0,10,0,40

33857,16928,33856,1710,3070,476855,1999,299,0,14

33858,16929,33859,1710,1450,189755,1999,299,1,14

33859,16929,33858,1450,1710,459530,200,1999,1000,30

33860,16930,33861,1849,3298,920559,1000,1,1000,40

33861,16930,33860,3298,1849,1608,1000,1,1000,40

33862,16931,33863,598,1443,500742,0,1,1000,14

33863,16931,33862,1443,598,471817,0,1,0,144

33864,16932,33865,996,1148,72295,1000,1,1,40

33865,16932,33864,1148,996,839252,0,4000,1000,30

33866,16933,33867,3839,1270,494347,2000,100,1000,144

33867,16933,33866,1270,3839,235514,1000,1000,1000,30

33868,16934,33869,392,1440,440424,1000,1,1000,40

33869,16934,33868,1440,392,801798,1000,2500,1000,40

33870,16935,33871,3765,1320,708169,999,999,1000,14

33871,16935,33870,1320,3765,297928,1000,1,0,40

33872,16936,33873,1223,3765,639349,1000,1,0,40

33873,16936,33872,3765,1223,507103,999,999,1000,14

33874,16937,33875,1344,4063,872186,1000,1,1000,40

33875,16937,33874,4063,1344,308123,1000,1,1,40

33876,16938,33877,1357,1421,298190,10000,5000,1000,144

33877,16938,33876,1421,1357,586057,1,5,1000,40

33878,16939,33879,1386,4063,1324912,4,56,1000,144

33879,16939,33878,4063,1386,34850,1000,1,1000,40

33880,16940,33881,4064,1270,137089,1000,10,1000,14

33881,16940,33880,1270,4064,845704,1000,1000,0,30

33882,16941,33883,4064,2167,598177,1000,10,1000,14

33883,16941,33882,2167,4064,518556,1000,1,0,40

33884,16942,33885,3311,3298,847729,1000,1,1000,40

33885,16942,33884,3298,3311,216139,1000,1,1000,40

33886,16943,33887,2076,3980,152169,1000,1,1,40

33887,16943,33886,3980,2076,800382,498,9,1000,144

33888,16944,33889,2096,4064,237407,334,1,1000,40

33889,16944,33888,4064,2096,765434,1000,10,1,14

33890,16945,33891,2447,3298,162422,400,1000,1000,40

33891,16945,33890,3298,2447,408919,1000,1,1000,40

33892,16946,33893,3938,1459,458151,1000,1,1000,40

33893,16946,33892,1459,3938,381536,1000,1,1000,40

33894,16947,33895,4064,2468,259002,1000,10,1,14

33895,16947,33894,2468,4064,574237,0,1000,1000,30

33896,16948,33897,1453,4065,462597,1000,1,0,40

33897,16948,33896,4065,1453,743946,0,0,0,0

33898,16949,33899,1170,247,241343,42,2,1000,42

33899,16949,33898,247,1170,694153,1000,1,1,14

33900,16950,33901,2034,1170,485245,849,489,1,40

33901,16950,33900,1170,2034,347856,42,167,1000,42

33902,16951,33903,3938,1270,164804,1000,1,1000,40

33903,16951,33902,1270,3938,730810,1000,1000,1000,30

33904,16952,33905,1305,4044,857313,1000,1,1,40

33905,16952,33904,4044,1305,110532,1000,1000,1000,40

33906,16953,33907,1444,1357,173774,0,1000,1000,40

33907,16953,33906,1357,1444,844007,10000,5000,1000,144

33908,16954,33909,1170,1358,117758,42,2,1000,42

33909,16954,33908,1358,1170,634099,0,122,1,29

33910,16955,33911,1421,4044,311868,1,5,1000,40

33911,16955,33910,4044,1421,348854,1000,1000,1000,40

33912,16956,33913,2889,1459,155445,1000,1,1000,40

33913,16956,33912,1459,2889,586256,1000,1,1000,40

33914,16957,33915,4048,2502,736146,500,1,1000,40

33915,16957,33914,2502,4048,232181,1000,1,1,40

33916,16958,33917,1443,4044,639677,0,1,1,144

33917,16958,33916,4044,1443,501726,1000,1000,1000,40

33918,16959,33919,1425,3988,619971,1000,1,1,40

33919,16959,33918,3988,1425,376858,900,10,1000,144

33920,16960,33921,1425,4041,415213,1000,1,0,40

33921,16960,33920,4041,1425,574906,1000,10,1000,14

33922,16961,33923,1444,3194,1175432,0,1000,1000,40

33923,16961,33922,3194,1444,255871,1000,1,1000,40

33924,16962,33925,1417,2467,7139,1000,1,1000,40

33925,16962,33924,2467,1417,610153,0,1000,1000,30

33926,16963,33927,2094,4044,238998,0,0,1,15

33927,16963,33926,4044,2094,571394,1000,1000,1000,40

33928,16964,33929,3988,3839,418181,900,10,1000,144

33929,16964,33928,3839,3988,256852,2000,100,1,144

33930,16965,33931,2680,1237,33786,1000,10,1,14

33931,16965,33930,1237,2680,1192597,1000,120,1000,40

33932,16966,33933,4048,1455,83241,500,1,1000,40

33933,16966,33932,1455,4048,941450,0,0,1000,9
